,School ID,School Name,Administrative Body,Department Name,Municipality Name,Canton Name,Hamlet Name,Address,Who provided the data?
647,10746.0,COMPLEJO EDUCATIVO CANTON EL ALMENDRO,CDE,SONSONATE,SONZACATE,EL ALMENDRO,LA ESCUELITA,KM. 3 CARRETERA A SANTA ANA VIA LOS NARANJOS,Director(a)
648,10747.0,ESCUELA DE EDUCACION PARVULARIA DOCTOR HUMBERTO ROMERO,CDE,SONSONATE,SONZACATE,,,FINAL LOTIFICACION LA PRADERA,Director(a)
649,10748.0,CENTRO ESCOLAR DE LA COLONIA LA PONDEROSA,CDE,SONSONATE,SONZACATE,,,CALLE LA HERRADURA Y AVENIDA LA DILIGENCIA N°12 ,Director(a)
650,10749.0,CENTRO ESCOLAR REPUBLICA DE JAPON,CDE,SONSONATE,SONZACATE,,,"ENTRE SEGUNDA CALLE ORIENTE Y AVENIDA SALARRUE, COLONIA MONTEVIDEO",Director(a)
651,10750.0,CENTRO ESCOLAR PROFESORA MARIA DILIA DE MENDOZA,CDE,SONSONATE,SONZACATE,,,3° AVENIDA NORTE BARRIO SAN MIGUELITO,Director(a)
652,10751.0,CENTRO ESCOLAR CANTON EL ENCUMBRADO,CDE,CHALATENANGO,AGUA CALIENTE,EL ENCUMBRADO,,CANTON EL ENCUMBRADO,Director(a)
653,10752.0,CENTRO ESCOLAR CASERIO SAN PABLO CANTON EL ENCUMBRADO,CDE,CHALATENANGO,AGUA CALIENTE,EL ENCUMBRADO,SAN PABLO,CASERIO SAN PABLO CANTON EL ENCUMBRADO,Director(a)
654,10753.0,CENTRO ESCOLAR CASERIO QUESERITA CANTON EL ENCUMBRADO,CDE,CHALATENANGO,AGUA CALIENTE,EL ENCUMBRADO,QUESITA,CASERIO QUESITA CANTON EL ENCUMBRADO,Director(a)
655,10756.0,CENTRO ESCOLAR MIGUEL CABRERA,CDE,CHALATENANGO,AGUA CALIENTE,,,"CALLE PRINCIPAL, BARRIO EL CARMEN",Director(a)
656,10757.0,INSTITUTO NACIONAL RUFINO GUEVARA,CDE,CHALATENANGO,AGUA CALIENTE,,,"BARRIO EL CENTRO, CALLE A CANTON SANTA ROSA",Director(a)
657,10758.0,CENTRO ESCOLAR CANTON AGUA FRIA,CDE,CHALATENANGO,AGUA CALIENTE,AGUA FRIA,,A DOS CUADRAS DE LA PILA PUBLICA,Director(a)
658,10760.0,CENTRO ESCOLAR CANTON OJOS DE AGUA,CDE,CHALATENANGO,AGUA CALIENTE,OJOS DE AGUA,,CANTON OJOS DE AGUA DE LA VILLA DE AGUA CALIENTE,Director(a)
659,10761.0,CENTRO ESCOLAR CANTON OBRAJUELO,CDE,CHALATENANGO,AGUA CALIENTE,OBRAJUELO,,5 KM DEL DESVIO DE METAYATE HACIA DE LA VILLA DE AGUA CALIENTE,Director(a)
660,10762.0,CENTRO ESCOLAR CANTON CERRO GRANDE,CDE,CHALATENANGO,AGUA CALIENTE,CERRO GRANDE,PORTESUELO,A 11 KILOMETORS DE AGUA CALIENTE,Director(a)
661,10763.0,"CENTRO ESCOLAR CASERIO SAN ANTONIO, CANTON AGUA ZARCA",CDE,CHALATENANGO,AGUA CALIENTE,AGUA ZARCA,SAN ANTONIO,"CASERIO SAN ANTONIO, CANTON AGUA ZARCA",Director(a)
662,10764.0,CENTRO ESCOLAR CASERIO EL JUTE CANTON AGUA ZARCA,CDE,CHALATENANGO,AGUA CALIENTE,AGUA ZARCA,EL JUTE,CASERIO EL JUTE CANTON AGUA ZARCA,Director(a)
663,10765.0,CENTRO ESCOLAR CANTON TEOSINTE,CDE,CHALATENANGO,ARCATAO,TEOSINTE,,"CANTON TEOSINTE, CONTIGUO A IGLESIA CATOLICA",Director(a)
664,10766.0,CENTRO ESCOLAR PRESBITERO RAUL ANTONIO RIVAS,CDE,CHALATENANGO,AZACUALPA,,,"FINAL CALLE EL COMERCIO, BARRIO EL PASITO",Director(a)
665,10767.0,CENTRO ESCOLAR CANTON CUESTA MARINA,CDE,CHALATENANGO,AZACUALPA,CUESTA MARINA,,CALLE PRINCIPAL CANTON CUESTA MARINA ,Director(a)
666,10768.0,CENTRO ESCOLAR CANTON LAGUNETAS,CDE,CHALATENANGO,CITALÁ,LAGUNETAS,,CANTON LAGUNETAS CALLE QUE CONDUCE HACIA METAPAN,Director(a)
667,10769.0,CENTRO ESCOLAR CASERIO EL HORNITO CANTON LAGUNETAS,CDE,CHALATENANGO,CITALÁ,LAGUNETAS,EL HORNITO,"CASERIO EL HORNITO, CANTON LAGUNETAS",Director(a)
668,10770.0,INSTITUTO NACIONAL DE CITALA,CDE,CHALATENANGO,CITALÁ,,,FINAL AVENIDA NORTE BARRIO EL TABLON,Director(a)
669,10771.0,CENTRO ESCOLAR CANTON SAN FRANCISCO,CDE,CHALATENANGO,CITALÁ,SAN FRANCISCO ,,CANTON SAN FRANCISCO,Director(a)
670,10772.0,ESCUELA DE EDUCACION PARVULARIA DE CITALA,CDE,CHALATENANGO,CITALÁ,,,BARRIO EL CENTRO FRENTE AL PARQUE MUNICIPAL,Director(a)
671,10773.0,"CENTRO ESCOLAR ""DOCTOR SALVADOR MENDIETA""",CDE,CHALATENANGO,CITALÁ,,,"AVENIDA VIRGILIO RODEZNO, BARRIO EL TABLON",Director(a)
672,10775.0,CENTRO ESCOLAR CANTON SAN LORENZO,CDE,CHALATENANGO,CITALÁ,SAN LORENZO ,,CANTON SAN LORENZO ,Director(a)
673,10777.0,CENTRO ESCOLAR CANTON LOS PLANES,CDE,CHALATENANGO,CITALÁ,LOS PLANES ,,"CALLE QUE CONDUCE A METAPAN, DESVIACION EN KM 9",Director(a)
674,10778.0,CENTRO ESCOLAR GENERAL MANUEL JOSE ARCE,CDE,CHALATENANGO,COMALAPA,,,BARRIO LAS FLORES,Director(a)
675,10779.0,CENTRO ESCOLAR CANTON LA JUNTA,CDE,CHALATENANGO,COMALAPA,LA JUNTA,,SALIDA AL CASERIO LOS ACHIOTILLOS,Director(a)
676,10780.0,CENTRO ESCOLAR CANTON EL MORRO,CDE,CHALATENANGO,COMALAPA,EL MORRO,,CANTON EL MORRO,Director(a)
677,10781.0,CENTRO ESCOLAR CANTON GUACHIPILIN,CDE,CHALATENANGO,COMALAPA,GUACHIPILIN ,,CANTON GUACHIPILIN ,Director(a)
678,10782.0,CENTRO ESCOLAR CANTON BARILLAS,CDE,CHALATENANGO,COMALAPA,LA JUNTA ,BARILLAS ,CALLE PRINCIPAL CASERIO BARILLAS ,Director(a)
679,10783.0,CENTRO ESCOLAR CANTON CANDELARIA,CDE,CHALATENANGO,COMALAPA,CANDELARIA,,"CANTON CANDELARIA, CALLE PRINCIPAL CONTIGUO AL CEMENTERIO",Director(a)
680,10784.0,ESCUELA DE EDUCACION PARVULARIA DE COMALAPA,CDE,CHALATENANGO,COMALAPA,,,BARRIO LAS FLORES,Director(a)
681,10785.0,CENTRO ESCOLAR CASERIO PEPETON CANTON GUACHIPILIN,CDE,CHALATENANGO,COMALAPA,GUACHIPILIN,EL PEPETON,CANTON GUACHIPILIN CASERIO EL PEPETON,Director(a)
682,10786.0,ESCUELA DE EDUCACION PARVULARIA MONSEÑOR EDUARDO ALAS ALFARO,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,,,"CALLE LA RONDA, BARRIO SAN JACINTO",Director(a)
683,10787.0,COLEGIO ZELIE LARDE,No Aplica,LA LIBERTAD,QUEZALTEPEQUE,,,"1 VENIDA SYR #28 ""B"" BARRIO EL CALVARIO",Director(a)
684,10788.0,CENTRO ESCOLAR CANTON LLANO GRANDE,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,LLANO GRANDE,,CINCUENTA METROS ARRIBA DE IGLESIA CATOLICA CALLE PRINCIPAL,Director(a)
685,10789.0,CENTRO ESCOLAR CANTON EL JOCOTILLO,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,EL JOCOTILLO,,CANTON EL JOCOTILLO,Director(a)
686,10791.0,CENTRO ESCOLAR CANTON EL PEPETO,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,EL PEPETO,,CANTON EL PEPETO,Director(a)
687,10792.0,CENTRO ESCOLAR CANTON EL CONACASTE,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,EL CONACASTE,,CARRETERA A COMALAPA CANTON EL CONACASTE CONTIGUO A IGLESIA CATOLICA ,Director(a)
688,10793.0,INSTITUTO NACIONAL DE CONCEPCION QUEZALTEPEQUE,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,,,CALLE A CANTON UPATORO BARRIO SAN JOSE,Director(a)
689,10794.0,CENTRO ESCOLAR CONCEPCION QUEZALTEPEQUE,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,,,"ENTRADA CALLE PRINCIPAL Y DESVIO COMAPALA, BARRIO SAN JOSE",Director(a)
690,10795.0,CENTRO ESCOLAR SANTA TERESA,CDE,CHALATENANGO,CHALATENANGO,SAN BARTOLO,,CANTON SAN BARTOLO REUBICACION NUCLEO 3 ,Director(a)
691,10796.0,CENTRO ESCOLAR METROPOLITANO,CDE,CHALATENANGO,CHALATENANGO,,,"FINAL SEXTA AVENIDA SUR, BARRIO LA SIERPE",Director(a)
692,10797.0,CENTRO ESCOLAR HEROES DE 11 DE ENERO,CDE,CHALATENANGO,CHALATENANGO,,,FINAL 2a AVENIDA NORTE B° EL CALVARIO,Director(a)
693,10798.0,ESCUELA DE EDUCACION PARVULARIA BARRIO LA CIERRA,CDE,CHALATENANGO,CHALATENANGO,,,BARRIO LA SIERPE,Director(a)
694,10799.0,CENTRO ESCOLAR CANTON EL LIMON,CDE,CHALATENANGO,CHALATENANGO,SAN BARTOLO,EL LIMON,CASERIO EL LIMON CANTON SAN BARTOLO,Director(a)
695,10800.0,CENTRO ESCOLAR CASERIO PLAN DE LAS MESAS CANTON UPATORO,CDE,CHALATENANGO,CHALATENANGO,UPATORO,PLAN LAS MESAS,CASERIO PLAN LAS MESAS CANTON UPATORO,Director(a)
696,10801.0,CENTRO ESCOLAR GERTRUDIS LOPEZ CRUZ,CDE,CHALATENANGO,CHALATENANGO,UPATORO,EL CHUPTAL,"CASERIO EL CHUPTAL, FINAL BARRIO SAN JOSE",Director(a)
697,10802.0,CENTRO ESCOLAR CASERIO CHACAHUACA CANTON UPATORO,CDE,CHALATENANGO,CHALATENANGO,UPATORO,CHACAHUACA,CASERIO CHACAHUACA CANTON UPATORO,Director(a)
698,10803.0,CENTRO ESCOLAR CASERIO CONCEPCION CANTON SAN JOSE,CDE,CHALATENANGO,CHALATENANGO,SAN JOSE,CONCEPCION,CASERIO CONCEPCION CANTON SAN JOSE,Director(a)
699,10805.0,COLEGIO MARIA MONTESSORI,No Aplica,SAN MIGUEL,SAN MIGUEL,,,URBANIZACION CIUDAD PACIFICA BOULEVARD EL PROGRESO POLIGONO 2-A #5,Director(a)
700,10806.0,INSTITUTO NACIONAL DOCTOR FRANCISCO MARTINEZ SUAREZ,CDE,CHALATENANGO,CHALATENANGO,,,FINAL CALLE MORAZAN BARRIO EL CALVARIO,Director(a)
701,10807.0,CENTRO ESCOLAR CANDIDA MEJIA ESPINOZA,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,MONTE REDONDO,,3KM DESVIO EL LIMON CARRETERA QUE CONDUCE A CONCEPCION QUEZALTEPEQUE,Director(a)
702,10808.0,CENTRO ESCOLAR CANTON SAN JOSE,CDE,CHALATENANGO,CHALATENANGO,SAN JOSÉ ,,CALLE PRINCIPAL CANTON SAN JOSE,Director(a)
703,10809.0,CENTRO ESCOLAR CANTON UPATORO,CDE,CHALATENANGO,CHALATENANGO,UPATORO,,CANTON UPATORO,Director(a)
704,10810.0,CENTRO ESCOLAR CASERIO LOS AMATES CANTON SAN JOSE,CDE,CHALATENANGO,CHALATENANGO,SAN JOSE,LOS AMATES,CASERIO LOS AMATES CANTON SAN JOSE,Director(a)
705,10811.0,"CENTRO ESCOLAR ""LUIS FELIPE RIVAS""",CDE,CHALATENANGO,CHALATENANGO,SAN JOSE,LAS MESITAS,CASERIO LAS MESITAS CANTON SAN JOSE,Director(a)
706,10812.0,CENTRO ESCOLAR CANTON SAN BARTOLO,CDE,CHALATENANGO,CHALATENANGO,SAN BARTOLO,,CANTON SAN BARTOLO CONTIGUO A IGLESIA CRISTIANA ,Director(a)
707,10813.0,CENTRO ESCOLAR CANTON CHIAPAS,CDE,CHALATENANGO,CHALATENANGO,CHIAPAS,,CANTON CHIAPAS A CUATROCIENTOS METROS ARRIBA DE IGLESIA CATOLICA,Director(a)
708,10814.0,CENTRO ESCOLAR CASERIO TOTOLCO CANTON UPATORO,CDE,CHALATENANGO,CHALATENANGO,UPATORO,TOTOICO,"CASERIO TOTOLCO, CANTON UPATORO",Director(a)
709,10815.0,CENTRO ESCOLAR CARLOS ARNULFO CRESPIN,CDE,CHALATENANGO,CHALATENANGO,,,SEXTA AVENIDA NORTE Y CALLE MORAZAN BARRIO EL CALVARIO,Director(a)
710,10816.0,CENTRO ESCOLAR ARENEROS,CDE,CHALATENANGO,CHALATENANGO,SAN BARTOLO,,NUCLEO NUMERO 1 FRENTE A CANCHA DE FUTBOL,Director(a)
711,10817.0,ESCUELA DE EDUCACION PARVULARIA EL DORADO,CDE,CHALATENANGO,CHALATENANGO,SAN BARTOLO,,CENTRO RENDODEL NUCLEO DOS,Director(a)
712,10818.0,CENTRO ESCOLAR EL DORADO,CDE,CHALATENANGO,CHALATENANGO,SAN BARTOLO,,"CALLE PRINCIPAL, FRENTE AL POLIGONO INDUSTRIAL DON BOSCO, NUCLEO #2",Director(a)
713,10819.0,INSTITUTO NACIONAL GENERAL JUAN ORLANDO ZEPEDA,CDE,CHALATENANGO,CHALATENANGO,SAN BARTOLO,,"REUBICACION NUCLEO N. 2 LOTE 4, CASA 25 CONTIGUO A OFICINA CLARO",Director(a)
714,10820.0,CENTRO ESCOLAR REPUBLICA DE HONDURAS,CDE,CHALATENANGO,CHALATENANGO,,,FINAL CUARTA AV. NORTE BARRIO EL CALVARIO,Director(a)
715,10822.0,ESCUELA DE EDUCACION PARVULARIA LUCILA TRUJILLO VIUDA DE ELIAS,CDE,CHALATENANGO,CHALATENANGO,,,6TA AV. SUR. 2DA. CALLE PONIENTE,Director(a)
716,10824.0,CENTRO ESCOLAR SCHAFIK JORGE HANDAL HANDAL,CDE,CHALATENANGO,CHALATENANGO,LAS MINAS,,"CANTON LAS MINAS, CALLE A LAS VUELTAS",Director(a)
717,10825.0,ESCUELA DE EDUCACION PARVULARIA DE DULCE NOMBRE DE MARIA,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,,,"CALLE LAS ANGUSTIAS, BARRIO EL CALVARIO",Director(a)
718,10826.0,CENTRO ESCOLAR CANTON GUTIERREZ,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,GUTIERREZ,,CALLE PRINCIPAL CANTON GUTIERREZ,Director(a)
719,10827.0,CENTRO ESCOLAR CANTON LOS ACHIOTES,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,LOS ACHIOTES,LA CUMBRE,CASERIO LA CUMBRE CANTON LOS ACHIOTES FRENTE A IGLESIA CATOLICA,Director(a)
720,10828.0,COMPLEJO EDUCATIVO CANTON EL OCOTAL,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,EL OCOTAL,,CANTON EL OCOTAL,Director(a)
721,10829.0,CENTRO ESCOLAR CASERIO SITIOS ABAJO CANTON LOS SITIOS,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,LOS SITIOS,SITIOS ABAJO,CASERIO SITIOS ABAJO CANTON LOS SITIOS,Director(a)
722,10830.0,COLEGIO SAN JERONIMO EMILIANI,No Aplica,SAN SALVADOR,SAN MARCOS,,,"CALLE SACRAMENTO, N°29, COLONIA CALIFORNIA",Director(a)
723,10831.0,CENTRO ESCOLAR CANTON CUEVITAS,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,CUEVITAS,,CANTON CUEVITAS,Director(a)
724,10832.0,"CENTRO ESCOLAR CASERIO SITIOS ARRIBA, CANTON LOS SITIOS",CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,LOS SITIOS ,SITIOS ARRIBA ,"CASERIO SITIOS ARRIBA, CANTON LOS SITIOS ",Director(a)
725,10833.0,INSTITUTO NACIONAL DE DULCE NOMBRE DE MARIA,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,,,"BARRIO EL CARMEN, AVENIDA INGENIERO RENE FIGUEROA",Director(a)
726,10834.0,CENTRO ESCOLAR FRANCISCO GAVIDIA,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,,,BARRIO CONCEPCION CALLE PRINCIPAL,Director(a)
727,10835.0,CENTRO ESCOLAR EL CARRIZAL,CDE,CHALATENANGO,EL CARRIZAL,,,BARRIO EL CALVARIO,Director(a)
728,10836.0,COMPLEJO EDUCATIVO CANTON VAINILLAS,CDE,CHALATENANGO,EL CARRIZAL,VAINILLAS,,CANTON VAINILLAS CALLE A CANTON PETAPAS,Director(a)
729,10837.0,CENTRO ESCOLAR CANTON PETAPAS,CDE,CHALATENANGO,EL CARRIZAL,PETAPA,,CANTON PETAPA EL CARRIZAL A CIEN METROS DE LA IGLESIA CATOLICA,Director(a)
730,10839.0,CENTRO ESCOLAR FRAY BARTOLOME DE LAS CASAS,CDE,CHALATENANGO,EL PARAÍSO,,,FINAL CALLE PRINCIPAL BARRIO LAS FLORES,Director(a)
731,10840.0,CENTRO ESCOLAR CANTON EL TABLON,CDE,CHALATENANGO,EL PARAÍSO,EL TABLON,,"CANTON EL TABLON, FINAL CALLE VIEJA",Director(a)
732,10841.0,CENTRO ESCOLAR CANTON SANTA BARBARA,CDE,CHALATENANGO,EL PARAÍSO,SANTA BARBARA,,CANTON SANTA BARBARA,Director(a)
733,10842.0,CENTRO ESCOLAR CANTON VALLE NUEVO,CDE,CHALATENANGO,EL PARAÍSO,VALLE NUEVO,,CANTON VALLE NUEVO,Director(a)
734,10843.0,ESCUELA DE EDUCACION PARVULARIA EL PARAISO,CDE,CHALATENANGO,EL PARAÍSO,,,"AVENIDA MORAZAN, BARRIO EL CENTRO",Director(a)
735,10844.0,COMPLEJO EDUCATIVO CASERIO LA ANGOSTURA CANTON SANTA BARBARA,CDE,CHALATENANGO,EL PARAÍSO,SANTA BARBARA,LA ANGOSTURA ,"CASERIO LA ANGOSTURA, CANTON SANTA BARBARA",Director(a)
736,10845.0,CENTRO ESCOLAR CASERIO CALLE NUEVA CANTON SANTA BARBARA,CDE,CHALATENANGO,EL PARAÍSO,SANTA BARBARA,CALLE NUEVA,"CASERIO CALLE NUEVA, CANTON SANTA BARBARA",Director(a)
737,10846.0,COLEGIO RITA LEVI MONTALCINI,No Aplica,SAN SALVADOR,CIUDAD DELGADO,,,"CANTON LA CABAÑA LOTE SIN NUMERO SEGUNDA PORCION, EL PORTILLO AUTOPISTA SAL 38 E",Director(a)
738,10847.0,CENTRO ESCOLAR CASERIO CERRO PARTIDO,CDE,CHALATENANGO,EL PARAÍSO,SANTA BARBARA ,CERRO PARTIDO,KM 56 CARRETERA A CHALATENANGO,Director(a)
739,10848.0,CENTRO ESCOLAR CASERIO LA COYOTERA CANTON SANTA BARBARA ,CDE,CHALATENANGO,EL PARAÍSO,SANTA BARBARA,LA COYOTERA,CASERIO LA COYOTERA,Director(a)
740,10849.0,INSTITUTO NACIONAL DE EL PARAISO,CDE,CHALATENANGO,EL PARAÍSO,,,"FINAL AVENIDA MORAZAN, BARRIO LAS FLORES",Director(a)
741,10850.0,CENTRO ESCOLAR CATOLICO PRESBITERO PABLO DE JESUS CALDERON,No Aplica,SONSONATE,NAHUIZALCO,SISIMITEPEC,LOS MORANES,CASERÃO LOS MORANES CANTON SISIMITEPEC,Director(a)
742,10851.0,CENTRO ESCOLAR CANTON SAN JOSE,CDE,CHALATENANGO,LA LAGUNA,SAN JOSE,,CALLE PRINCIPAL AL CANTON SAN JOSE,Director(a)
743,10852.0,ESCUELA DE EDUCACION PARVULARIA LA LAGUNA,CDE,CHALATENANGO,LA LAGUNA,,,"CALLE LOS CIPRECES,BARRIO LAS VICTORIAS",Director(a)
744,10853.0,CENTRO ESCOLAR CANTON PLAN VERDE,CDE,CHALATENANGO,LA LAGUNA,PLAN VERDE,,CANTON PLAN VERDE,Director(a)
745,10854.0,COLEGIO JULIO CORTAZAR,No Aplica,SAN SALVADOR,ILOPANGO,LAS CAÑAS BARTOLO,,"PASAJE ""F"" BLOCK ""A"" LOTE N° 182 URBANIZACION LAS CAÑAS",Director(a)
746,10855.0,"CENTRO ESCOLAR ""LA LAGUNA""",CDE,CHALATENANGO,LA LAGUNA,,,BARRIO LAS VICTORIAS,Director(a)
747,10856.0,CENTRO ESCOLAR CANTON LOS PRADOS,CDE,CHALATENANGO,LA LAGUNA,LOS PRADOS,,"CANTON LOS PRADOS, AL COSTADO ESTE DE LA IGLESIA CATOLICA",Director(a)
748,10857.0,CENTRO ESCOLAR CASERIO EL ZARZAL,CDE,CHALATENANGO,LA PALMA,SAN JOSE SACARE,EL ZARZAL,POR CARRETERA TRONCAL DEL NORTE KILOMETRO 78 Y MEDIO POR EL DESVIO EL RELLENO 1 KILOMETRO ARRIBA,Director(a)
749,10860.0,CENTRO ESCOLAR CASERIO LAS CRUCES CANTON EL AGUACATAL,CDE,CHALATENANGO,LA PALMA,EL AGUACATAL,,CASERIO LAS CRUCES,Director(a)
750,10862.0,CENTRO ESCOLAR BARRIO EL TRANSITO,CDE,CHALATENANGO,LA PALMA,,,BARRIO EL TRANSITO,Director(a)
751,10863.0,CENTRO ESCOLAR BARRIO LOMA LARGA,CDE,CHALATENANGO,LA PALMA,,,BARRIO LOMA LARGA,Director(a)
752,10864.0,INSTITUTO NACIONAL DE LA PALMA,CDE,CHALATENANGO,LA PALMA,,,BARRIO LA CRUZ CALLE AL COLEGIO CLARA QUIROS,Director(a)
753,10865.0,CENTRO ESCOLAR 22 DE JUNIO,CDE,CHALATENANGO,LA PALMA,,,BARRIO LA CRUZ CALLE AL COLEGIO CLARA QUIROZ,Director(a)
754,10866.0,CENTRO ESCOLAR CANTON EL GRAMAL,CDE,CHALATENANGO,LA PALMA,EL GRANAL ,,KM 81 1/2 CARRETERA TRONCAL DEL NORTE ,Director(a)
755,10869.0,CENTRO ESCOLAR CANTON SAN JOSE EL TUNEL,CDE,CHALATENANGO,LA PALMA,EL TUNEL,,CARRETERA TRONCAL DEL NORTE KM 77 1/2 CANTON EL TUNEL,Director(a)
756,10870.0,CENTRO ESCOLAR CANTON SAN JOSE SACARE,CDE,CHALATENANGO,LA PALMA,SAN JOSÉ SACARE,,CANTON SAN JOSE SACARE,Director(a)
757,10872.0,CENTRO ESCOLAR CASERIO CABALLERO CANTON EL GRAMAL,CDE,CHALATENANGO,LA PALMA,EL GRAMAL ,CABALLERO ,CASERIO CABALLERO CANTON EL GRAMAL A 4 1/2 KM DE LA TRONCAL,Director(a)
758,10873.0,CENTRO ESCOLAR CANTON METAYATE,CDE,CHALATENANGO,LA REINA,SAN JOSE,METAYATE,CANTON METAYATE UN KILOMETRO SOBRE CARRETERA A AGUA CALIENTE,Director(a)
759,10874.0,CENTRO ESCOLAR CANTON LAS CAÑAS,CDE,CHALATENANGO,LA REINA,LAS CAÑAS,,KM 53 1/2 CARRETERA NUEVA CONCEPCION,Director(a)
760,10877.0,CENTRO ESCOLAR CASERIO AGUACAYO CANTON EL TIGRE,CDE,CHALATENANGO,LA REINA,EL TIGRE,AGUACAYO,CASERIO AGUACAYO,Director(a)
761,10878.0,CENTRO ESCOLAR CANTON SAN JOSE EL CARAO,CDE,CHALATENANGO,LA REINA,SAN JOSE EL CARAO,,CANTON SAN JOSE EL CARAO,Director(a)
762,10881.0,"CENTRO ESCOLAR CASERIO LA ESPERANZA, CANTON TILAPA",CDE,CHALATENANGO,LA REINA,TILAPA ,LA ESPERANZA ,"CASERIO LA ESPERANZA, CANTON TILAPA, CARRETERA AL POY KM 68 1/2",Director(a)
763,10882.0,ESCUELA DE EDUCACION PARVULARIA DE LA REINA,CDE,CHALATENANGO,LA REINA,,,BARRIO EL CENTRO FRENTE A PARQUE MUNICIPAL,Director(a)
764,10883.0,INSTITUTO NACIONAL DE LA REINA,CDE,CHALATENANGO,LA REINA,,,BARRIO EL CENTRO TERCERA CALLE ORIENTE,Director(a)
765,10884.0,CENTRO ESCOLAR JULIO ENRIQUE AVILA,CDE,CHALATENANGO,LA REINA,,,"BARRIO LA PRIMAVERA, SOBRE CALLE PRINCIPAL ",Director(a)
766,10885.0,CENTRO ESCOLAR CANTON LAS PEÑAS,CDE,CHALATENANGO,LA REINA,LAS PEÑAS ,,CANTON LAS PEÑAS,Director(a)
767,10886.0,CENTRO ESCOLAR CANTON EL JARDIN,CDE,CHALATENANGO,LA REINA,TILAPA,EL JARDÍN ,"CARRETERA TRONCAL EL NORTE KILOMETRO 73 1\2 CASERIO EL JARDIN, CANTON TILAPA",Director(a)
768,10887.0,CENTRO ESCOLAR CANTON EL TIGRE,CDE,CHALATENANGO,LA REINA,SAN JORGE EL TIGRE,LOS HERNANDEZ,CANTON EL TIGRE,Director(a)
769,10889.0,CENTRO ESCOLAR SAN JOSE POTRERILLOS,CDE,CHALATENANGO,NOMBRE DE JESÚS,SAN JOSE POTRERILLOS,,"CANTON SAN JOSE POTRERILLOS, CALLE PRINCIPAL, PLAN EL CENTRO, CONTIGUO AL TEMPLO CATOLICO",Director(a)
770,10890.0,CENTRO ESCOLAR CANTON LOS HENRIQUEZ,CDE,CHALATENANGO,NOMBRE DE JESÚS,LOS HENRIQUEZ,,"CANTON LOS HENRIQUEZ, CONTIGUO A IGLESIA CATOLICA",Director(a)
771,10891.0,CENTRO ESCOLAR DE NOMBRE DE JESUS,CDE,CHALATENANGO,NOMBRE DE JESÚS,,,"CALLE PRINCIPAL, BARRIO EL CENTRO",Director(a)
772,10892.0,CENTRO ESCOLAR CANTON QUIPURE,CDE,CHALATENANGO,NOMBRE DE JESÚS,QUIPURE,,CANTON QUIPURE,Director(a)
773,10893.0,CENTRO ESCOLAR CASERIO LA CRUZ CANTON SANTA ROSA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,SANTA ROSA, LA CRUZ,SOBRE LA CARRETERA LONGITUDINAL DEL NORTE KM 62 HACIA NUEVA CONCEPCION A UN KM ADENTRO SOBRE EL DESVIO CONTIGUO A CANCHA COMUNAL,Director(a)
774,10894.0,"CENTRO ESCOLAR CASERIO EL TAMARINDO, CANTON LOS CHILAMATES",CDE,CHALATENANGO,NUEVA CONCEPCIÓN,LOS CHILAMATES,EL TAMARINDO,CASERIO EL TAMARINDO CANTON LOS CHILAMATES,Director(a)
775,10896.0,CENTRO ESCOLAR COLONIA LAS BRISAS CANTON SANTA ROSA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,SANTA ROSA,,COLONIA LAS BRISAS CANTON SANTA ROSA,Director(a)
776,10898.0,CENTRO ESCOLAR LOTIFICACION SAN FRANCISCO,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,LOS CHILAMATES,LOTIFICACIÓN SAN FRANCISCO,"CASERIO LOTIFICACION SAN FRANCISCO, CANTON LOS CHILAMATES",Director(a)
777,10900.0,INSTITUTO NACIONAL DE NUEVA CONCEPCION,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,,,"LOTIFICACION SAN JOSE, BARRIO SAN JOSE",Director(a)
778,10901.0,CENTRO ESCOLAR COLONIA LAS BRISAS,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,,,19 CALLE PONIENTE Y TERCERA AVENIDA NORTE,Director(a)
