,Dropout rate
1330,0.07451923076923077
1331,0.10188087774294671
1332,0.038
1333,0.09268292682926829
1334,0.03296703296703297
1335,0.04234527687296417
1336,0.1198044009779951
1337,0.014457831325301205
1338,0.08403361344537816
1339,0.09780775716694773
1340,0.05660377358490566
1341,0.016574585635359115
1342,0.009216589861751152
1343,0.04721549636803874
1344,0.022123893805309734
1345,0.06918238993710692
1346,0.027093596059113302
1347,0.03488372093023256
1348,0.01804511278195489
1349,0.045871559633027525
1350,0.0
1351,0.01437908496732026
1352,0.014925373134328358
1353,0.060382916053019146
1354,0.012804097311139564
1355,0.015503875968992248
1356,0.009523809523809525
1357,0.15862068965517243
1358,0.08041958041958042
1359,0.03482587064676617
1360,0.0703125
1361,0.0136986301369863
1362,0.03576341127922971
1363,0.18314606741573033
1364,0.0
1365,0.014477766287487074
1366,0.03292894280762565
1367,0.19444444444444445
1368,0.06601941747572816
1369,0.09664948453608248
1370,0.17954070981210857
1371,0.07150259067357513
1372,0.0880503144654088
1373,0.0670391061452514
1374,0.0
1375,0.12195121951219512
1376,0.08695652173913043
1377,0.01282051282051282
1378,0.07054963084495489
1379,0.009940357852882704
1380,0.056265984654731455
1381,0.06349206349206349
1382,0.10896309314586995
1383,0.038461538461538464
1384,0.0
1385,0.08710407239819004
1386,0.01296111665004985
1387,0.05143721633888049
1388,0.052770448548812667
1389,0.06451612903225806
1390,0.19444444444444445
1391,0.018867924528301886
1392,0.03363914373088685
1393,0.116751269035533
1394,0.0
1395,0.05602716468590832
1396,0.02753441802252816
1397,0.13725490196078433
1398,0.03636363636363636
1399,0.018115942028985508
1400,0.17830609212481427
1401,0.015151515151515152
1402,0.04364326375711575
1403,0.04747774480712166
1404,0.15422885572139303
1405,0.07011866235167206
1406,0.013605442176870748
1407,0.08657047724750278
1408,0.06956521739130435
1409,0.10771470160116449
1410,0.10629599345870809
1411,0.0
1412,0.05200729927007299
1413,0.0
1414,0.0
1415,0.00591016548463357
1416,0.072992700729927
1417,0.012987012987012988
1418,0.018691588785046728
1419,0.0
1420,0.0
1421,0.02710027100271003
1422,0.0201765447667087
1423,0.001607717041800643
1424,0.0
1425,0.027689873417721517
1426,0.025
1427,0.09406270847231488
1428,0.03863987635239567
1429,0.05483028720626632
1430,0.05298759864712514
1431,0.07323943661971831
1432,0.024125452352231604
1433,0.0367816091954023
1434,0.045936395759717315
1435,0.0
1436,0.01910828025477707
1437,0.02664298401420959
1438,0.049926578560939794
1439,0.02197802197802198
1440,0.16267942583732056
1441,0.01098901098901099
1442,0.031413612565445025
1443,0.1038961038961039
1444,0.043243243243243246
1445,0.04040404040404041
1446,0.08170515097690942
1447,0.015873015873015872
1448,0.06666666666666667
1449,0.17857142857142858
1450,0.03355704697986577
1451,0.07725321888412018
1452,0.03674540682414698
1453,0.005479452054794521
1454,0.0625
1455,0.0654627539503386
1456,0.02857142857142857
1457,0.0064516129032258064
1458,0.022857142857142857
1459,0.06818181818181818
1460,0.1686746987951807
1461,0.06310679611650485
1462,0.03314917127071823
1463,0.0053475935828877
1464,0.013636363636363636
1465,0.034482758620689655
1466,0.0053475935828877
1467,0.019138755980861243
1468,0.026717557251908396
1469,0.01637107776261937
1470,0.03642987249544627
1471,0.03821656050955414
1472,0.02601156069364162
1473,0.0
1474,0.04691358024691358
1475,0.011787819253438114
1476,0.02471169686985173
1477,0.05934065934065934
1478,0.021739130434782608
1479,0.22794117647058823
1480,0.020531400966183576
1481,0.011235955056179775
1482,0.031496062992125984
1483,0.04332129963898917
1484,0.042131350681536554
1485,0.03317535545023697
1486,0.06799336650082918
1487,0.017341040462427744
1488,0.010526315789473684
1489,0.05555555555555555
1490,0.11139896373056994
1491,0.04332129963898917
1492,0.023622047244094488
1493,0.06598984771573604
1494,0.0
1495,0.01818181818181818
1496,0.023255813953488372
1497,0.02442159383033419
1498,0.04819277108433735
1499,0.05093833780160858
1500,0.023255813953488372
1501,0.0375
1502,0.11764705882352941
1503,0.24324324324324326
1504,0.07142857142857142
1505,0.005025125628140704
1506,0.02643171806167401
1507,0.03289473684210526
1508,0.0045385779122541605
1509,0.012552301255230125
1510,0.15625
1511,0.023529411764705882
1512,0.10526315789473684
1513,0.018518518518518517
1514,0.02390438247011952
1515,0.05058365758754864
1516,0.009615384615384616
1517,0.04013961605584642
1518,0.031746031746031744
1519,0.025
1520,0.0
1521,0.003424657534246575
1522,0.15051020408163265
1523,0.04054054054054054
1524,0.09090909090909091
1525,0.008928571428571428
1526,0.043052837573385516
1527,0.08482142857142858
1528,0.027624309392265192
1529,0.008438818565400843
1530,0.0
1531,0.0205761316872428
1532,0.06910569105691057
1533,0.06086956521739131
1534,0.056179775280898875
1535,0.05504587155963303
1536,0.03343465045592705
1537,0.05357142857142857
1538,0.035326086956521736
1539,0.11328976034858387
1540,0.060109289617486336
1541,0.0
1542,0.09090909090909091
1543,0.04929577464788732
1544,0.01486988847583643
1545,0.06866952789699571
1546,0.040229885057471264
1547,0.037037037037037035
1548,0.0
1549,0.042606516290726815
1550,0.03902439024390244
1551,0.06273062730627306
1552,0.04827586206896552
1553,0.015873015873015872
1554,0.18
1555,0.11410459587955626
1556,0.09606986899563319
1557,0.07518796992481203
1558,0.07106598984771574
1559,0.014598540145985401
1560,0.0
1561,0.05660377358490566
1562,0.004484304932735426
1563,0.2647058823529412
1564,0.16666666666666666
1565,0.08108108108108109
1566,0.10176991150442478
1567,0.0913978494623656
1568,0.14
1569,0.08288770053475936
1570,0.037037037037037035
1571,0.015151515151515152
1572,0.15476190476190477
1573,0.04684684684684685
1574,0.060221870047543584
1575,0.14285714285714285
1576,0.0
1577,0.09941520467836257
1578,0.047244094488188976
1579,0.1
1580,0.15714285714285714
1581,0.08780487804878048
1582,0.008368200836820083
1583,0.08888888888888889
1584,0.16775032509752927
1585,0.0
1586,0.19
1587,0.21726190476190477
1588,0.042105263157894736
1589,0.02918781725888325
1590,0.029411764705882353
1591,0.20714285714285716
1592,0.12280701754385964
1593,0.17402597402597403
1594,0.09805924412665985
1595,0.01845018450184502
1596,0.014641288433382138
1597,0.12834224598930483
1598,0.036827195467422094
1599,0.0
1600,0.05161290322580645
1601,0.0
1602,0.0
1603,0.034722222222222224
1604,0.009345794392523364
1605,0.024390243902439025
1606,0.06093189964157706
1607,0.10365853658536585
1608,0.08666666666666667
1609,0.003067484662576687
1610,0.05491329479768786
1611,0.027210884353741496
1612,0.03888888888888889
1613,0.10294117647058823
1614,0.02512562814070352
1615,0.0
1616,0.013186813186813187
1617,0.06550218340611354
1618,0.030864197530864196
1619,0.043478260869565216
1620,0.018867924528301886
1621,0.5555555555555556
1622,0.04009433962264151
1623,0.022935779816513763
1624,0.02666666666666667
1625,0.23529411764705882
1626,0.015408320493066256
1627,0.1518987341772152
1628,0.03856749311294766
1629,0.010101010101010102
1630,0.0
1631,0.01303538175046555
1632,0.0787037037037037
1633,0.018315018315018316
1634,0.05734767025089606
1635,0.0
1636,0.004329004329004329
1637,0.16549295774647887
1638,0.07384615384615385
1639,0.006802721088435374
1640,0.13095238095238096
1641,0.04066073697585769
1642,0.01832460732984293
1643,0.024844720496894408
1644,0.008298755186721992
1645,0.0
1646,0.07765451664025357
1647,0.0440251572327044
1648,0.09116809116809117
1649,0.11392405063291139
1650,0.01910828025477707
1651,0.0
1652,0.05396825396825397
1653,0.013157894736842105
1654,0.05571847507331378
1655,0.03968253968253968
1656,0.0670391061452514
1657,0.0
1658,0.0
1659,0.13471502590673576
1660,0.09523809523809523
1661,0.06560636182902585
1662,0.15463917525773196
1663,0.038461538461538464
1664,0.022388059701492536
1665,0.22330097087378642
1666,0.12462006079027356
1667,0.0
1668,0.15602836879432624
1669,0.015348288075560802
1670,0.0
1671,0.0049261083743842365
1672,0.0622568093385214
1673,0.15286624203821655
1674,0.0
1675,0.062135922330097085
1676,0.0
1677,0.05169340463458111
1678,0.0
1679,0.0
1680,0.05063291139240506
1681,0.0
1682,0.02
1683,0.019704433497536946
1684,0.16514806378132119
1685,0.057971014492753624
1686,0.1223021582733813
1687,0.06206896551724138
1688,0.07142857142857142
1689,0.06687565308254964
1690,0.1451048951048951
1691,0.005154639175257732
1692,0.10588235294117647
1693,0.029411764705882353
1694,0.05263157894736842
1695,0.13145539906103287
1696,0.028846153846153848
1697,0.015625
1698,0.08951965065502183
1699,0.021739130434782608
1700,0.05581395348837209
1701,0.09389671361502347
1702,0.09722222222222222
1703,0.02127659574468085
1704,0.06493506493506493
1705,0.0
1706,0.06547619047619048
1707,0.10454545454545454
1708,0.01765650080256822
1709,0.09051724137931035
1710,0.07509881422924901
1711,0.0111731843575419
1712,0.08088235294117647
1713,0.046296296296296294
1714,0.0
1715,0.04419889502762431
1716,0.03217821782178218
1717,0.08743169398907104
1718,0.12121212121212122
1719,0.14760147601476015
1720,0.09954751131221719
1721,0.0
1722,0.08695652173913043
1723,0.014925373134328358
1724,0.07547169811320754
1725,0.15384615384615385
1726,0.06862745098039216
1727,0.014367816091954023
1728,0.09868421052631579
1729,0.09507042253521127
1730,0.09090909090909091
1731,0.0684931506849315
1732,0.0
1733,0.09090909090909091
1734,0.006042296072507553
1735,0.08016877637130802
1736,0.16972477064220184
1737,0.23298429319371727
1738,0.00881057268722467
1739,0.21428571428571427
1740,0.009153318077803204
1741,0.17584369449378331
1742,0.0
1743,0.15254237288135594
1744,0.03278688524590164
1745,0.11646586345381527
1746,0.05603448275862069
1747,0.16120218579234974
1748,0.013793103448275862
1749,0.10810810810810811
1750,0.0
1751,0.10526315789473684
1752,0.2727272727272727
1753,0.11178247734138973
1754,0.0
1755,0.16740088105726872
1756,0.06835443037974684
1757,0.045454545454545456
1758,0.16
1759,0.136986301369863
1760,0.2826086956521739
1761,0.11346153846153846
1762,0.08237986270022883
1763,0.16666666666666666
1764,0.0
1765,0.0
1766,0.07142857142857142
1767,0.09090909090909091
1768,0.16666666666666666
1769,0.18461538461538463
1770,0.08860759493670886
1771,0.09848484848484848
1772,0.0
1773,0.19230769230769232
1774,0.12
1775,0.16470588235294117
1776,0.183206106870229
1777,0.0
1778,0.04081632653061224
1779,0.0392156862745098
1780,0.0
1781,0.016129032258064516
1782,0.21621621621621623
1783,0.1111111111111111
1784,0.08379888268156424
1785,0.037037037037037035
1786,0.15789473684210525
1787,0.12244897959183673
1788,0.21518987341772153
1789,0.021897810218978103
1790,0.03296703296703297
1791,0.0
1792,0.11764705882352941
1793,0.06521739130434782
1794,0.09433962264150944
1795,0.044444444444444446
1796,0.015625
1797,0.2222222222222222
1798,0.07936507936507936
1799,0.0016420361247947454
1800,0.04874746106973595
1801,0.14285714285714285
1802,0.03535353535353535
1803,0.10795454545454546
1804,0.038461538461538464
1805,0.009784735812133072
1806,0.058823529411764705
1807,0.0
1808,0.019553072625698324
1809,0.13793103448275862
1810,0.06956521739130435
1811,0.06329113924050633
1812,0.06349206349206349
1813,0.027777777777777776
1814,0.0425531914893617
1815,0.1
1816,0.03986710963455149
1817,0.0
1818,0.15384615384615385
1819,0.07142857142857142
1820,0.0
1821,0.029197080291970802
1822,0.30303030303030304
1823,0.07849829351535836
1824,0.0
1825,0.02040816326530612
1826,0.03773584905660377
1827,0.0
1828,0.0911062906724512
1829,0.0
1830,0.06435643564356436
1831,0.059322033898305086
1832,0.024193548387096774
1833,0.03441295546558704
1834,0.11842105263157894
1835,0.036511156186612576
1836,0.05115089514066496
1837,0.006622516556291391
1838,0.03571428571428571
1839,0.0718562874251497
1840,0.014285714285714285
1841,0.045454545454545456
1842,0.10810810810810811
1843,0.03571428571428571
1844,0.17194570135746606
1845,0.0
1846,0.03546099290780142
1847,0.0
1848,0.0
1849,0.02
1850,0.06153846153846154
1851,0.008771929824561403
1852,0.023255813953488372
1853,0.032
1854,0.07396449704142012
1855,0.04375
1856,0.026785714285714284
1857,0.2633333333333333
1858,0.006172839506172839
1859,0.07633587786259542
1860,0.028169014084507043
1861,0.1111111111111111
1862,0.2376237623762376
1863,0.013333333333333334
1864,0.0
1865,0.020942408376963352
1866,0.017857142857142856
1867,0.03333333333333333
1868,0.04042553191489362
1869,0.0
1870,0.06
1871,0.03112033195020747
1872,0.032490974729241874
1873,0.08571428571428572
1874,0.12727272727272726
1875,0.0
1876,0.03260869565217391
1877,0.10596026490066225
1878,0.00980392156862745
1879,0.06345177664974619
1880,0.004
1881,0.10027855153203342
1882,0.00625
1883,0.05489614243323442
1884,0.0
1885,0.028666666666666667
1886,0.011363636363636364
1887,0.0
1888,0.023529411764705882
1889,0.0
1890,0.0
1891,0.03225806451612903
1892,0.10514541387024609
1893,0.017543859649122806
1894,0.039473684210526314
1895,0.07894736842105263
1896,0.04666666666666667
1897,0.031545741324921134
1898,0.0
1899,0.0664819944598338
1900,0.04591836734693878
1901,0.09090909090909091
1902,0.13580246913580246
1903,0.07142857142857142
1904,0.0
1905,0.10150375939849623
1906,0.04503464203233257
1907,0.016198704103671708
1908,0.17839195979899497
1909,0.08536585365853659
1910,0.06451612903225806
1911,0.0
1912,0.12839506172839507
1913,0.048
1914,0.042682926829268296
1915,0.0684931506849315
1916,0.0234375
1917,0.055
1918,0.14777070063694267
1919,0.1308411214953271
1920,0.018726591760299626
1921,0.017241379310344827
1922,0.0
1923,0.0625
1924,0.0728476821192053
1925,0.009900990099009901
1926,0.03582089552238806
1927,0.024390243902439025
1928,0.02
1929,0.047619047619047616
1930,0.024691358024691357
1931,0.05263157894736842
1932,0.10227272727272728
1933,0.0
1934,0.09844559585492228
1935,0.05263157894736842
1936,0.1444043321299639
1937,0.07092198581560284
1938,0.009433962264150943
1939,0.05555555555555555
1940,0.06415620641562064
1941,0.03481012658227848
1942,0.027777777777777776
1943,0.01858736059479554
1944,0.0
1945,0.0
1946,0.037914691943127965
1947,0.0
1948,0.1076923076923077
1949,0.07442489851150202
1950,0.0
1951,0.043010752688172046
1952,0.02857142857142857
1953,0.0
1954,0.05291005291005291
1955,0.049886621315192746
1956,0.025
1957,0.09803921568627451
1958,0.0
1959,0.006920415224913495
1960,0.25
1961,0.13442622950819672
1962,0.3548387096774194
1963,0.13333333333333333
1964,0.16233766233766234
1965,0.034482758620689655
1966,0.004201680672268907
1967,0.016666666666666666
1968,0.07142857142857142
1969,0.006825938566552901
1970,0.0
1971,0.11194029850746269
1972,0.0
1973,0.0
1974,0.01327433628318584
1975,0.0028957528957528956
1976,0.030303030303030304
1977,0.07017543859649122
1978,0.03529411764705882
1979,0.017114914425427872
1980,0.08333333333333333
1981,0.10289389067524116
1982,0.18421052631578946
1983,0.0
1984,0.007194244604316547
1985,0.036
1986,0.06112054329371817
1987,0.13989637305699482
1988,0.07627118644067797
1989,0.1180327868852459
1990,0.07407407407407407
1991,0.0
1992,0.05167958656330749
1993,0.018518518518518517
1994,0.006329113924050633
1995,0.050761421319796954
1996,0.04487179487179487
1997,0.0
1998,0.12853470437017994
1999,0.1116751269035533
2000,0.04
2001,0.1643192488262911
2002,0.2109375
2003,0.0
2004,0.0
2005,0.045454545454545456
2006,0.13667820069204153
2007,0.099601593625498
2008,0.12931034482758622
2009,0.046610169491525424
2010,0.11403508771929824
2011,0.11290322580645161
2012,0.026022304832713755
2013,0.05422993492407809
2014,0.10178817056396149
2015,0.04285714285714286
2016,0.07251264755480608
2017,0.014925373134328358
2018,0.15217391304347827
2019,0.0859375
2020,0.04504504504504504
2021,0.0791814946619217
2022,0.005813953488372093
2023,0.031007751937984496
2024,0.008849557522123894
2025,0.06837606837606838
2026,0.0
2027,0.03816793893129771
2028,0.0
2029,0.04591836734693878
2030,0.04878048780487805
2031,0.047058823529411764
2032,0.13131313131313133
2033,0.2898089171974522
2034,0.05714285714285714
2035,0.18115942028985507
2036,0.05774278215223097
2037,0.02631578947368421
2038,0.16981132075471697
2039,0.022222222222222223
2040,0.05555555555555555
2041,0.109375
2042,0.0
2043,0.03875968992248062
2044,0.030303030303030304
2045,0.02702702702702703
2046,0.0
2047,0.03636363636363636
2048,0.05128205128205128
2049,0.05782312925170068
2050,0.038834951456310676
2051,0.052256532066508314
2052,0.0
2053,0.030245746691871456
2054,0.0
2055,0.024539877300613498
2056,0.02040816326530612
2057,0.08839779005524862
2058,0.07258064516129033
2059,0.0
2060,0.005649717514124294
2061,0.0
2062,0.09424083769633508
2063,0.019637462235649546
2064,0.09004739336492891
2065,0.013392857142857142
2066,0.013452914798206279
2067,0.05486284289276808
2068,0.0
2069,0.08823529411764706
2070,0.088
2071,0.1087866108786611
2072,0.0
2073,0.0
2074,0.01764705882352941
2075,0.0
2076,0.007518796992481203
2077,0.06060606060606061
2078,0.05660377358490566
2079,0.1125
2080,0.045714285714285714
2081,0.015625
2082,0.03804347826086957
2083,0.028985507246376812
2084,0.07692307692307693
2085,0.08396946564885496
2086,0.18216318785578747
2087,0.010416666666666666
2088,0.05056179775280899
2089,0.0078125
2090,0.13218390804597702
2091,0.007692307692307693
2092,0.003246753246753247
2093,0.11290322580645161
2094,0.017699115044247787
2095,0.03767123287671233
2096,0.11926605504587157
2097,0.1282051282051282
2098,0.046052631578947366
2099,0.013986013986013986
2100,0.040892193308550186
2101,0.024132730015082957
2102,0.0425531914893617
2103,0.0
2104,0.11594202898550725
2105,0.07017543859649122
2106,0.08622754491017964
2107,0.11688311688311688
2108,0.1282051282051282
2109,0.037037037037037035
2110,0.05555555555555555
2111,0.041666666666666664
2112,0.02011173184357542
2113,0.03540903540903541
2114,0.0841300191204589
2115,0.013333333333333334
2116,0.03508771929824561
2117,0.0
2118,0.2
2119,0.12135922330097088
2120,0.059602649006622516
2121,0.0
2122,0.11014625228519195
2123,0.11538461538461539
2124,0.11029411764705882
2125,0.04242424242424243
2126,0.10810810810810811
2127,0.0959409594095941
2128,0.02617801047120419
2129,0.12436548223350254
2130,0.7333333333333333
2131,0.06944444444444445
2132,0.13765182186234817
2133,0.04421768707482993
2134,0.17475728155339806
2135,0.043859649122807015
2136,0.09473684210526316
2137,0.03768844221105527
2138,0.06451612903225806
2139,0.05202312138728324
2140,0.05555555555555555
2141,0.12745098039215685
2142,0.03970223325062035
2143,0.03902439024390244
2144,0.10273972602739725
2145,0.05081967213114754
2146,0.11258278145695365
2147,0.06847360912981455
2148,0.02536997885835095
2149,0.1388888888888889
2150,0.026986506746626688
2151,0.05048076923076923
2152,0.03220338983050847
2153,0.0
2154,0.08888888888888889
2155,0.01808785529715762
2156,0.19607843137254902
2157,0.022222222222222223
2158,0.35714285714285715
2159,0.15
2160,0.055487053020961775
2161,0.02145922746781116
2162,0.058823529411764705
2163,0.1328125
2164,0.125
2165,0.0
2166,0.06666666666666667
2167,0.02247191011235955
2168,0.045454545454545456
2169,0.04
2170,0.06
2171,0.06557377049180328
2172,0.09259259259259259
2173,0.04535637149028078
2174,0.039647577092511016
2175,0.09636184857423795
2176,0.0
2177,0.0
2178,0.06164383561643835
2179,0.08181818181818182
2180,0.0
2181,0.0851063829787234
2182,0.0
2183,0.046012269938650305
2184,0.04329004329004329
2185,0.12422360248447205
2186,0.0
2187,0.14130434782608695
2188,0.1125
2189,0.13875598086124402
2190,0.136986301369863
2191,0.11258278145695365
2192,0.030303030303030304
2193,0.04028776978417266
2194,0.03278688524590164
2195,0.02702702702702703
2196,0.01775147928994083
2197,0.035398230088495575
2198,0.053864168618266976
2199,0.009765625
2200,0.10993657505285412
2201,0.009259259259259259
2202,0.04
2203,0.006060606060606061
2204,0.0
2205,0.11811023622047244
2206,0.0125
2207,0.07142857142857142
2208,0.0196078431372549
2209,0.024875621890547265
2210,0.0
2211,0.009345794392523364
2212,0.052083333333333336
2213,0.0
2214,0.015873015873015872
2215,0.020618556701030927
2216,0.008278145695364239
2217,0.002652519893899204
2218,0.0017730496453900709
2219,0.017985611510791366
2220,0.09271523178807947
2221,0.08310991957104558
2222,0.0
2223,0.18478260869565216
2224,0.006493506493506494
2225,0.0380952380952381
2226,0.010638297872340425
2227,0.0
2228,0.14012738853503184
2229,0.09210526315789473
2230,0.014084507042253521
2231,0.019801980198019802
2232,0.0982367758186398
2233,0.039603960396039604
2234,0.005141388174807198
2235,0.06666666666666667
2236,0.08661417322834646
2237,0.0
2238,0.05630026809651475
2239,0.1291390728476821
2240,0.03875968992248062
2241,0.09699769053117784
2242,0.1809775429326288
2243,0.300148588410104
2244,0.09985315712187959
2245,0.14705882352941177
2246,0.04926108374384237
2247,0.01818181818181818
2248,0.0297029702970297
2249,0.045871559633027525
2250,0.013745704467353952
2251,0.021912350597609563
2252,0.013888888888888888
2253,0.15384615384615385
2254,0.0022371364653243847
2255,0.07035175879396985
2256,0.08463949843260188
2257,0.06938775510204082
2258,0.09090909090909091
2259,0.049773755656108594
2260,0.10148232611174458
2261,0.05956112852664577
2262,0.051194539249146756
2263,0.0
2264,0.09282700421940929
2265,0.021212121212121213
2266,0.05042918454935622
2267,0.047619047619047616
2268,0.004807692307692308
2269,0.024390243902439025
2270,0.012145748987854251
2271,0.005115089514066497
2272,0.049586776859504134
2273,0.036585365853658534
2274,0.09259259259259259
2275,0.0
2276,0.08090614886731391
2277,0.0
2278,0.013888888888888888
2279,0.05263157894736842
2280,0.057291666666666664
2281,0.017482517482517484
2282,0.0
2283,0.0
2284,0.06666666666666667
2285,0.09259259259259259
2286,0.0
2287,0.008130081300813009
2288,0.18181818181818182
2289,0.3333333333333333
2290,0.02127659574468085
2291,0.04093567251461988
2292,0.07336956521739131
2293,0.01948051948051948
2294,0.10714285714285714
2295,0.09876543209876543
2296,0.0
2297,0.0425531914893617
2298,0.10351966873706005
2299,0.03773584905660377
2300,0.04781704781704782
2301,0.05
2302,0.08950418544752092
2303,0.0
2304,0.08288482238966631
2305,0.08108108108108109
2306,0.016853932584269662
2307,0.17253521126760563
2308,0.06521739130434782
2309,0.0
2310,0.0
2311,0.10606060606060606
2312,0.0
2313,0.050221565731166914
2314,0.04434589800443459
2315,0.14754098360655737
2316,0.052256532066508314
2317,0.008
2318,0.0498220640569395
2319,0.08121212121212121
2320,0.0936768149882904
2321,0.1643835616438356
2322,0.06343906510851419
2323,0.012345679012345678
2324,0.060240963855421686
2325,0.0196078431372549
2326,0.0624
2327,0.022058823529411766
2328,0.08785529715762273
2329,0.06074766355140187
2330,0.02857142857142857
2331,0.06896551724137931
2332,0.08
2333,0.06430155210643015
2334,0.02127659574468085
2335,0.045454545454545456
2336,0.011363636363636364
2337,0.0
2338,0.0
2339,0.05806451612903226
2340,0.0658682634730539
2341,0.021739130434782608
2342,0.08484848484848485
2343,0.0
2344,0.0
2345,0.026737967914438502
2346,0.0
2347,0.052941176470588235
2348,0.0
2349,0.043478260869565216
2350,0.0
2351,0.01507537688442211
2352,0.10365853658536585
2353,0.03333333333333333
2354,0.07894736842105263
2355,0.05555555555555555
2356,0.0694980694980695
2357,0.1390728476821192
2358,0.04854368932038835
2359,0.044967880085653104
2360,0.039473684210526314
2361,0.02040816326530612
2362,0.15
2363,0.07548770144189991
2364,0.0
2365,0.04807692307692308
2366,0.057034220532319393
2367,0.10561056105610561
2368,0.0
2369,0.06046511627906977
2370,0.16666666666666666
2371,0.013358778625954198
2372,0.0625
2373,0.08227848101265822
2374,0.07481296758104738
2375,0.00909090909090909
2376,0.018867924528301886
2377,0.006060606060606061
2378,0.08421052631578947
2379,0.09541984732824428
2380,0.14893617021276595
2381,0.0
2382,0.0374331550802139
2383,0.0935374149659864
2384,0.05305466237942122
2385,0.036968576709796676
2386,0.008620689655172414
2387,0.1
2388,0.04604486422668241
2389,0.09016393442622951
2390,0.06946264744429882
2391,0.03793103448275862
2392,0.01937984496124031
2393,0.07692307692307693
2394,0.0
2395,0.019230769230769232
2396,0.0
2397,0.07357357357357357
2398,0.037606837606837605
2399,0.11828935395814377
2400,0.03389830508474576
2401,0.0055147058823529415
2402,0.02064896755162242
2403,0.06002034587995931
2404,0.10687022900763359
2405,0.045584045584045586
2406,0.01593625498007968
2407,0.11069418386491557
2408,0.03863298662704309
2409,0.07120743034055728
2410,0.0
2411,0.03434343434343434
2412,0.06451612903225806
2413,0.08152173913043478
2414,0.038834951456310676
2415,0.11046511627906977
2416,0.0
2417,0.0
2418,0.0
2419,0.1329479768786127
2420,0.023157894736842106
2421,0.002364066193853428
2422,0.035046728971962614
2423,0.07929515418502203
2424,0.0
2425,0.05991735537190083
2426,0.11627906976744186
2427,0.046153846153846156
2428,0.05232558139534884
2429,0.0392156862745098
2430,0.0
2431,0.07036247334754797
2432,0.0
2433,0.023121387283236993
2434,0.0
2435,0.03333333333333333
2436,0.024691358024691357
2437,0.034482758620689655
2438,0.0
2439,0.02102376599634369
2440,0.1566265060240964
2441,0.018867924528301886
2442,0.007936507936507936
2443,0.14450867052023122
2444,0.05970149253731343
2445,0.2125984251968504
2446,0.09159347553324969
2447,0.06748466257668712
2448,0.044444444444444446
2449,0.06607369758576874
2450,0.0
2451,0.23076923076923078
2452,0.013333333333333334
2453,0.0028694404591104736
2454,0.07317073170731707
2455,0.0
2456,0.027777777777777776
2457,0.022556390977443608
2458,0.06666666666666667
2459,0.023529411764705882
2460,0.041666666666666664
2461,0.02262443438914027
2462,0.0
2463,0.11515151515151516
2464,0.03308823529411765
2465,0.06896551724137931
2466,0.029411764705882353
2467,0.02040816326530612
2468,0.02857142857142857
2469,0.02203856749311295
2470,0.0
2471,0.12658227848101267
2472,0.12582781456953643
2473,0.05426356589147287
2474,0.07526881720430108
2475,0.04065040650406504
2476,0.11737089201877934
2477,0.0
2478,0.07164179104477612
2479,0.13357400722021662
2480,0.06666666666666667
2481,0.017341040462427744
2482,0.01948051948051948
2483,0.17054263565891473
2484,0.0
2485,0.0
2486,0.030303030303030304
2487,0.21359223300970873
2488,0.0072992700729927005
2489,0.020202020202020204
2490,0.05215419501133787
2491,0.03125
2492,0.06
2493,0.42105263157894735
2494,0.08436724565756824
2495,0.035897435897435895
2496,0.09090909090909091
2497,0.09876543209876543
2498,0.02097902097902098
2499,0.03773584905660377
2500,0.0
2501,0.03501945525291829
2502,0.04242424242424243
2503,0.056179775280898875
2504,0.0
2505,0.027548209366391185
2506,0.03353057199211045
2507,0.023255813953488372
2508,0.016194331983805668
2509,0.0
2510,0.0
2511,0.05491990846681922
2512,0.0
2513,0.007194244604316547
2514,0.046511627906976744
2515,0.04696531791907514
2516,0.09523809523809523
2517,0.039735099337748346
2518,0.059602649006622516
2519,0.17834394904458598
2520,0.01694915254237288
2521,0.045454545454545456
2522,0.05
2523,0.014705882352941176
2524,0.03067484662576687
2525,0.0064516129032258064
2526,0.04878048780487805
2527,0.043701799485861184
2528,0.03587443946188341
2529,0.04745762711864407
2530,0.00954653937947494
2531,0.003952569169960474
2532,0.07665505226480836
2533,0.0
2534,0.014925373134328358
2535,0.07142857142857142
2536,0.053763440860215055
2537,0.0
2538,0.021917808219178082
2539,0.03225806451612903
2540,0.04580152671755725
2541,0.0
2542,0.06382978723404255
2543,0.0945273631840796
2544,0.03463203463203463
2545,0.20833333333333334
2546,0.11363636363636363
2547,0.04790419161676647
2548,0.17412935323383086
2549,0.06349206349206349
2550,0.06666666666666667
2551,0.06578947368421052
2552,0.0392156862745098
2553,0.05102040816326531
2554,0.1048951048951049
2555,0.08411214953271028
2556,0.12307692307692308
2557,0.05161290322580645
2558,0.0029154518950437317
2559,0.25
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.125
2565,0.17333333333333334
2566,0.0
2567,0.0
2568,0.0
2569,0.18110236220472442
2570,0.0392156862745098
2571,0.03824521934758155
2572,0.1794871794871795
2573,0.0
2574,0.012987012987012988
2575,0.08108108108108109
2576,0.043478260869565216
2577,0.0
2578,0.015706806282722512
2579,0.7352941176470589
2580,0.2727272727272727
2581,0.06
2582,0.0
2583,0.011111111111111112
2584,0.0
2585,0.057803468208092484
2586,0.03684210526315789
2587,0.0
2588,0.047619047619047616
2589,0.14466546112115733
2590,0.0967741935483871
